"Date","Price","Open","High","Low","Vol.","Change %"
"11/13/2008","27.2785","27.5881","27.7188","27.2082","","-1.15%"
"11/12/2008","27.5967","27.5699","27.6344","27.4329","","0.07%"
"11/11/2008","27.5763","27.0555","27.5914","27.0271","","1.87%"
"11/10/2008","27.0689","26.9846","27.0844","26.8543","","0.15%"
"11/07/2008","27.0277","27.0538","27.1318","26.9427","","-0.12%"
"11/06/2008","27.0589","26.8413","27.0766","26.8099","","0.88%"
"11/05/2008","26.8220","26.7987","26.9350","26.6510","","0.21%"
"11/04/2008","26.7661","27.1625","27.2760","26.7588","","-1.41%"
"11/03/2008","27.1480","27.0464","27.2053","26.8910","","0.27%"
"10/31/2008","27.0762","26.8577","27.1416","26.8456","","0.92%"
"10/30/2008","26.8299","26.8243","26.9566","26.5108","","0.04%"
"10/29/2008","26.8185","27.0923","27.1937","26.8121","","-1.03%"
"10/28/2008","27.0978","27.3470","27.5084","27.0654","","-0.99%"
"10/27/2008","27.3687","27.1973","27.5013","27.1592","","0.64%"
"10/24/2008","27.1939","26.8310","27.3170","26.7995","","1.42%"
"10/23/2008","26.8133","26.9473","27.0671","26.7740","","-0.50%"
"10/22/2008","26.9492","26.7094","26.9948","26.6944","","0.88%"
"10/21/2008","26.7138","26.3677","26.7245","26.3119","","1.32%"
"10/20/2008","26.3649","26.3548","26.4198","25.8834","","0.04%"
"10/17/2008","26.3547","26.2929","26.3825","26.1983","","0.27%"
"10/16/2008","26.2849","26.2750","26.4233","26.2275","","-0.03%"
"10/15/2008","26.2934","26.1349","26.3052","26.0683","","0.63%"
"10/14/2008","26.1290","26.1826","26.1895","25.9879","","-0.17%"
"10/13/2008","26.1740","26.2140","26.2875","26.0721","","-0.12%"
"10/10/2008","26.2060","26.1510","26.2648","26.1075","","0.17%"
"10/09/2008","26.1618","26.1221","26.1855","25.9584","","0.12%"
"10/08/2008","26.1304","26.1557","26.2201","25.9963","","-0.03%"
"10/07/2008","26.1390","26.2676","26.2895","26.0210","","-0.49%"
"10/06/2008","26.2683","26.0748","26.3064","26.0669","","1.12%"
"10/03/2008","25.9773","25.9329","26.0487","25.8417","","0.21%"
"10/02/2008","25.9226","25.7253","26.0043","25.7165","","0.74%"
"10/01/2008","25.7314","25.6313","25.7713","25.5665","","0.39%"
"09/30/2008","25.6324","25.3193","25.7036","25.3100","","1.25%"
"09/29/2008","25.3164","25.0801","25.4230","25.0284","","1.11%"
"09/26/2008","25.0378","25.0487","25.1103","24.9748","","-0.01%"
"09/25/2008","25.0413","25.0387","25.0968","24.8654","","0.01%"
"09/24/2008","25.0387","25.0990","25.1251","24.9057","","-0.23%"
"09/23/2008","25.0970","25.0201","25.1266","24.9359","","0.33%"
"09/22/2008","25.0138","25.2726","25.3193","24.9420","","-1.05%"
"09/19/2008","25.2800","25.4159","25.5921","25.2710","","-0.64%"
"09/18/2008","25.4440","25.4380","25.4757","25.2360","","-0.08%"
"09/17/2008","25.4656","25.6251","25.6702","25.3825","","-0.61%"
"09/16/2008","25.6214","25.5078","25.6661","25.4716","","0.47%"
"09/15/2008","25.5007","25.5170","25.6449","25.3223","","-0.08%"
"09/12/2008","25.5200","25.7315","25.7677","25.5100","","-0.73%"
"09/11/2008","25.7085","25.7575","25.8708","25.7047","","-0.22%"
"09/10/2008","25.7660","25.5935","25.7749","25.5333","","0.71%"
"09/09/2008","25.5840","25.5460","25.6462","25.4890","","0.13%"
"09/08/2008","25.5514","25.3995","25.6229","25.2010","","0.29%"
"09/05/2008","25.4785","25.4597","25.5311","25.3664","","0.05%"
"09/04/2008","25.4665","25.1351","25.4710","25.0859","","1.30%"
"09/03/2008","25.1396","24.7910","25.2712","24.7725","","1.43%"
"09/02/2008","24.7846","24.6787","24.8396","24.6702","","0.48%"
"09/01/2008","24.6653","24.6188","24.7220","24.5950","","0.09%"
"08/29/2008","24.6440","24.6389","24.6762","24.5376","","0.01%"
"08/28/2008","24.6407","24.6219","24.6775","24.5202","","0.09%"
"08/27/2008","24.6187","24.6676","24.7288","24.5042","","-0.21%"
"08/26/2008","24.6700","24.4402","24.7743","24.4335","","0.95%"
"08/25/2008","24.4387","24.3918","24.4699","24.3794","","0.24%"
"08/22/2008","24.3803","24.2921","24.4132","24.2533","","0.42%"
"08/21/2008","24.2779","24.3921","24.4705","24.2788","","-0.48%"
"08/20/2008","24.3960","24.4699","24.4941","24.3726","","-0.29%"
"08/19/2008","24.4664","24.5605","24.6039","24.4515","","-0.34%"
"08/18/2008","24.5490","24.6052","24.6124","24.4667","","-0.23%"
"08/15/2008","24.6049","24.3916","24.6435","24.3925","","0.91%"
"08/14/2008","24.3840","24.2178","24.4280","24.2086","","0.71%"
"08/13/2008","24.2114","24.2548","24.2910","24.1078","","-0.17%"
"08/12/2008","24.2516","24.4294","24.5031","24.1275","","-0.74%"
"08/11/2008","24.4315","24.2987","24.6185","24.1333","","0.81%"
"08/08/2008","24.2359","23.6827","24.2469","23.6722","","2.35%"
"08/07/2008","23.6791","23.6477","23.6963","23.5285","","0.13%"
"08/06/2008","23.6477","23.5504","23.6581","23.4971","","0.39%"
"08/05/2008","23.5560","23.4086","23.5670","23.4075","","0.64%"
"08/04/2008","23.4068","23.4689","23.4830","23.3632","","-0.28%"
"08/01/2008","23.4732","23.4339","23.5244","23.4346","","0.18%"
"07/31/2008","23.4305","23.4463","23.4584","23.3515","","-0.04%"
"07/30/2008","23.4391","23.4518","23.4971","23.4183","","-0.04%"
"07/29/2008","23.4494","23.3420","23.4877","23.3120","","0.47%"
"07/28/2008","23.3398","23.3854","23.4068","23.3107","","-0.17%"
"07/25/2008","23.3797","23.3854","23.4198","23.3150","","-0.01%"
"07/24/2008","23.3813","23.3631","23.4263","23.3458","","0.08%"
"07/23/2008","23.3615","23.2936","23.3911","23.2768","","0.29%"
"07/22/2008","23.2947","23.1757","23.3207","23.1613","","0.52%"
"07/21/2008","23.1745","23.2225","23.2567","23.1670","","-0.19%"
"07/18/2008","23.2184","23.2257","23.2575","23.1355","","-0.01%"
"07/17/2008","23.2201","23.2578","23.2894","23.1952","","-0.16%"
"07/16/2008","23.2571","23.1643","23.2772","23.1332","","0.42%"
"07/15/2008","23.1594","23.1574","23.2035","23.0550","","0.03%"
"07/14/2008","23.1531","23.2224","23.3150","23.1333","","-0.41%"
"07/11/2008","23.2473","23.3638","23.4103","23.2202","","-0.44%"
"07/10/2008","23.3503","23.4262","23.4648","23.3416","","-0.29%"
"07/09/2008","23.4190","23.5206","23.5410","23.3635","","-0.40%"
"07/08/2008","23.5132","23.4665","23.5534","23.4523","","0.18%"
"07/07/2008","23.4698","23.4951","23.5759","23.4370","","-0.05%"
"07/04/2008","23.4821","23.5183","23.5429","23.4745","","-0.15%"
"07/03/2008","23.5181","23.3654","23.5377","23.3426","","0.64%"
"07/02/2008","23.3678","23.4138","23.4566","23.3576","","-0.19%"
"07/01/2008","23.4114","23.4474","23.5015","23.3858","","-0.14%"
"06/30/2008","23.4444","23.4309","23.4676","23.3706","","0.14%"
"06/27/2008","23.4126","23.4391","23.4733","23.4123","","-0.12%"
"06/26/2008","23.4411","23.5178","23.5439","23.4242","","-0.29%"
"06/25/2008","23.5098","23.5968","23.6275","23.4986","","-0.39%"
"06/24/2008","23.6029","23.6471","23.6689","23.5527","","-0.16%"
"06/23/2008","23.6400","23.5488","23.6893","23.5441","","0.34%"
"06/20/2008","23.5608","23.6492","23.6662","23.5268","","-0.37%"
"06/19/2008","23.6494","23.6262","23.6899","23.5757","","0.11%"
"06/18/2008","23.6225","23.6495","23.6889","23.6190","","-0.10%"
"06/17/2008","23.6464","23.6844","23.6962","23.6188","","-0.16%"
"06/16/2008","23.6840","23.7737","23.8021","23.6433","","-0.45%"
"06/13/2008","23.7901","23.7331","23.8607","23.6942","","0.22%"
"06/12/2008","23.7390","23.6480","23.7954","23.6210","","0.47%"
"06/11/2008","23.6289","23.7088","23.7193","23.6048","","-0.32%"
"06/10/2008","23.7051","23.6514","23.7277","23.5797","","0.22%"
"06/09/2008","23.6522","23.5506","23.6758","23.4778","","0.50%"
"06/06/2008","23.5348","23.6811","23.7018","23.5346","","-0.60%"
"06/05/2008","23.6780","23.8055","23.8628","23.6630","","-0.45%"
"06/04/2008","23.7850","23.8045","23.8202","23.7560","","-0.04%"
"06/03/2008","23.7951","23.7100","23.8280","23.6283","","0.38%"
"06/02/2008","23.7054","23.6825","23.7663","23.6634","","0.08%"
"05/30/2008","23.6853","23.7168","23.7719","23.6752","","-0.12%"
"05/29/2008","23.7137","23.6204","23.7491","23.6022","","0.41%"
"05/28/2008","23.6168","23.6234","23.6530","23.5645","","-0.04%"
"05/27/2008","23.6270","23.5242","23.6352","23.4855","","0.45%"
"05/26/2008","23.5210","23.5486","23.5763","23.5131","","-0.17%"
"05/23/2008","23.5606","23.6055","23.6211","23.5217","","-0.18%"
"05/22/2008","23.6024","23.5580","23.6399","23.5476","","0.20%"
"05/21/2008","23.5550","23.7015","23.7163","23.5521","","-0.59%"
"05/20/2008","23.6943","23.7868","23.7987","23.6525","","-0.37%"
"05/19/2008","23.7817","23.6935","23.8132","23.6870","","0.30%"
"05/16/2008","23.7104","23.8971","23.9085","23.6913","","-0.80%"
"05/15/2008","23.9012","23.8739","23.9223","23.7850","","0.10%"
"05/14/2008","23.8764","23.7967","23.9340","23.7812","","0.28%"
"05/13/2008","23.8088","23.6952","23.8380","23.6720","","0.51%"
"05/12/2008","23.6881","23.7583","23.8519","23.6688","","-0.32%"
"05/09/2008","23.7644","23.8265","23.8312","23.7448","","-0.23%"
"05/08/2008","23.8197","23.8254","23.9208","23.7861","","-0.01%"
"05/07/2008","23.8214","23.7104","23.8503","23.7013","","0.48%"
"05/06/2008","23.7078","23.7413","23.7748","23.6559","","-0.03%"
"05/05/2008","23.7158","23.7922","23.8110","23.7159","","-0.38%"
"05/02/2008","23.8066","23.7646","23.8288","23.7372","","0.11%"
"05/01/2008","23.7813","23.6394","23.8047","23.6146","","0.43%"
"04/30/2008","23.6790","23.6759","23.7283","23.6423","","0.06%"
"04/29/2008","23.6651","23.6002","23.7013","23.5943","","0.21%"
"04/28/2008","23.6162","23.6365","23.6564","23.5696","","-0.08%"
"04/25/2008","23.6361","23.5789","23.6860","23.5379","","0.19%"
"04/24/2008","23.5919","23.4095","23.6181","23.4005","","0.84%"
"04/23/2008","23.3957","23.3186","23.4303","23.3084","","0.35%"
"04/22/2008","23.3132","23.3895","23.4523","23.2964","","-0.40%"
"04/21/2008","23.4074","23.4741","23.4922","23.3583","","-0.39%"
"04/18/2008","23.4994","23.3958","23.5603","23.3475","","0.39%"
"04/17/2008","23.4088","23.3633","23.4413","23.3302","","0.26%"
"04/16/2008","23.3477","23.4868","23.5158","23.3337","","-0.67%"
"04/15/2008","23.5049","23.4509","23.5222","23.4145","","0.20%"
"04/14/2008","23.4580","23.4755","23.5681","23.4065","","-0.08%"
"04/11/2008","23.4761","23.5337","23.5412","23.4342","","-0.27%"
"04/10/2008","23.5387","23.4545","23.5523","23.3845","","0.38%"
"04/09/2008","23.4501","23.5611","23.5831","23.4276","","-0.47%"
"04/08/2008","23.5620","23.5586","23.5907","23.4829","","0.00%"
"04/07/2008","23.5627","23.5438","23.6300","23.5362","","-0.01%"
"04/04/2008","23.5646","23.5824","23.6200","23.5034","","-0.10%"
"04/03/2008","23.5893","23.5737","23.7291","23.5677","","0.01%"
"04/02/2008","23.5860","23.6405","23.7095","23.5839","","-0.26%"
"04/01/2008","23.6481","23.5040","23.6835","23.4937","","0.69%"
"03/31/2008","23.4860","23.4794","23.5204","23.4022","","-0.13%"
"03/28/2008","23.5158","23.5034","23.5381","23.4517","","0.17%"
"03/27/2008","23.4759","23.4574","23.5520","23.4511","","-0.06%"
"03/26/2008","23.4890","23.6262","23.6788","23.4782","","-0.73%"
"03/25/2008","23.6629","23.8006","23.8196","23.6420","","-0.60%"
"03/24/2008","23.8063","23.7947","23.8750","23.7750","","0.15%"
"03/21/2008","23.7712","23.8049","23.8298","23.7591","","-0.01%"
"03/20/2008","23.7743","23.6245","23.8363","23.5960","","0.76%"
"03/19/2008","23.5947","23.6330","23.6600","23.5005","","0.47%"
"03/18/2008","23.4852","23.5415","23.5970","23.4618","","-0.25%"
"03/17/2008","23.5447","23.5664","23.5870","23.3926","","-0.28%"
"03/14/2008","23.6102","23.6227","23.7045","23.5741","","-0.26%"
"03/13/2008","23.6722","23.6821","23.7198","23.6400","","-0.18%"
"03/12/2008","23.7150","23.8749","23.8797","23.7174","","-0.70%"
"03/11/2008","23.8815","23.8705","23.9222","23.7488","","0.03%"
"03/10/2008","23.8736","23.8549","23.8826","23.8213","","0.04%"
"03/07/2008","23.8630","23.8293","23.8950","23.7634","","0.13%"
"03/06/2008","23.8329","23.9541","23.9592","23.8261","","-0.42%"
"03/05/2008","23.9341","24.0102","24.0696","23.9221","","-0.26%"
"03/04/2008","23.9971","24.0213","24.0638","23.9798","","-0.16%"
"03/03/2008","24.0366","24.0223","24.0607","23.9611","","0.08%"
"02/29/2008","24.0180","23.9846","24.0494","23.9745","","0.16%"
"02/28/2008","23.9793","24.0887","24.1275","23.9820","","-0.46%"
"02/27/2008","24.0911","24.2591","24.2622","24.0637","","-0.88%"
"02/26/2008","24.3044","24.4400","24.4700","24.2915","","-0.54%"
"02/25/2008","24.4365","24.4410","24.4680","24.4270","","-0.04%"
"02/22/2008","24.4461","24.4734","24.5018","24.4089","","-0.12%"
"02/21/2008","24.4745","24.5511","24.5698","24.4575","","-0.36%"
"02/20/2008","24.5640","24.5485","24.6383","24.5316","","0.13%"
"02/19/2008","24.5313","24.5804","24.5940","24.5075","","-0.21%"
"02/18/2008","24.5824","24.5867","24.6292","24.5485","","-0.04%"
"02/15/2008","24.5918","24.6171","24.6234","24.5580","","-0.12%"
"02/14/2008","24.6209","24.6688","24.6955","24.6058","","-0.15%"
"02/13/2008","24.6591","24.6251","24.7075","24.6088","","0.15%"
"02/12/2008","24.6210","24.6889","24.7124","24.5914","","-0.33%"
"02/11/2008","24.7025","24.7363","24.7437","24.6437","","-0.18%"
"02/08/2008","24.7480","24.7862","24.8074","24.7156","","-0.14%"
"02/07/2008","24.7820","24.6470","24.8195","24.6077","","0.60%"
"02/06/2008","24.6335","24.6306","24.7125","24.6080","","0.03%"
"02/05/2008","24.6249","24.4914","24.6538","24.4854","","0.58%"
"02/04/2008","24.4818","24.4867","24.5274","24.4271","","0.02%"
"02/01/2008","24.4772","24.4349","24.5037","24.3520","","0.13%"
"01/31/2008","24.4449","24.3976","24.4874","24.3558","","-0.12%"
"01/30/2008","24.4748","24.4834","24.5036","24.4378","","-0.05%"
"01/29/2008","24.4862","24.4752","24.5194","24.4341","","0.06%"
"01/28/2008","24.4724","24.4990","24.6158","24.4602","","-0.07%"
"01/25/2008","24.4890","24.4531","24.5395","24.4171","","0.02%"
"01/24/2008","24.4848","24.6622","24.6921","24.4653","","-0.97%"
"01/23/2008","24.7257","24.6362","24.7795","24.5811","","0.28%"
"01/22/2008","24.6570","24.7494","24.9325","24.6182","","-0.37%"
"01/21/2008","24.7496","24.5286","24.8095","24.5267","","0.99%"
"01/18/2008","24.5063","24.4856","24.5373","24.4526","","0.24%"
"01/17/2008","24.4485","24.4822","24.5492","24.4256","","-0.12%"
"01/16/2008","24.4785","24.3418","24.5387","24.2987","","0.69%"
"01/15/2008","24.3115","24.2876","24.3395","24.2409","","0.13%"
"01/14/2008","24.2803","24.3736","24.3866","24.2478","","-0.27%"
"01/11/2008","24.3457","24.3537","24.4087","24.3325","","-0.06%"
"01/10/2008","24.3604","24.4816","24.5136","24.3348","","-0.48%"
"01/09/2008","24.4786","24.4657","24.5063","24.4179","","0.12%"
"01/08/2008","24.4490","24.4809","24.4920","24.4360","","-0.14%"
"01/07/2008","24.4832","24.4266","24.5105","24.4216","","0.32%"
"01/04/2008","24.4045","24.4275","24.4779","24.3591","","-0.12%"
"01/03/2008","24.4328","24.4479","24.4845","24.4017","","0.00%"
"01/02/2008","24.4325","24.5710","24.5767","24.4251","","-0.53%"
"01/01/2008","24.5630","24.5769","24.5883","24.5663","","-0.03%"
"12/31/2007","24.5695","24.4520","24.5958","24.4267","","0.48%"
"12/28/2007","24.4520","24.6060","24.6281","24.4460","","-0.52%"
"12/27/2007","24.5803","24.6418","24.7003","24.5765","","-0.18%"
"12/26/2007","24.6252","24.7118","24.7236","24.6208","","-0.38%"
"12/25/2007","24.7193","24.7147","24.7310","24.7005","","0.05%"
"12/24/2007","24.7077","24.7360","24.7545","24.6989","","-0.17%"
"12/21/2007","24.7504","24.7890","24.7960","24.7000","","-0.05%"
"12/20/2007","24.7631","24.7403","24.7978","24.7188","","0.05%"
"12/19/2007","24.7515","24.7070","24.7857","24.6930","","0.19%"
"12/18/2007","24.7040","24.7169","24.7458","24.6815","","-0.10%"
"12/17/2007","24.7279","24.7284","24.7795","24.6618","","0.22%"
"12/14/2007","24.6735","24.5086","24.7050","24.4779","","0.63%"
"12/13/2007","24.5195","24.4355","24.5523","24.4103","","0.28%"
"12/12/2007","24.4514","24.4800","24.4898","24.3975","","0.05%"
"12/11/2007","24.4381","24.4244","24.4839","24.3924","","0.04%"
"12/10/2007","24.4284","24.4892","24.5033","24.4059","","-0.25%"
"12/07/2007","24.4900","24.5037","24.5404","24.4486","","0.02%"
"12/06/2007","24.4850","24.5337","24.5990","24.4825","","0.04%"
"12/05/2007","24.4762","24.3886","24.5234","24.3756","","0.34%"
"12/04/2007","24.3921","24.4721","24.5050","24.3824","","-0.32%"
"12/03/2007","24.4710","24.5020","24.5140","24.4282","","0.12%"
"11/30/2007","24.4420","24.4182","24.4926","24.3668","","0.19%"
"11/29/2007","24.3967","24.3197","24.4343","24.3109","","0.10%"
"11/28/2007","24.3732","24.3297","24.4293","24.3142","","0.16%"
"11/27/2007","24.3332","24.2823","24.3460","24.2519","","0.15%"
"11/26/2007","24.2963","24.5260","24.5367","24.2650","","-0.09%"
"11/23/2007","24.3174","24.3175","24.3692","24.2312","","0.03%"
"11/22/2007","24.3090","24.3075","24.3413","24.2945","","-0.06%"
"11/21/2007","24.3228","24.3367","24.3753","24.3053","","-0.22%"
"11/20/2007","24.3753","24.4787","24.5081","24.3439","","-0.44%"
"11/19/2007","24.4825","24.4741","24.5131","24.4553","","0.02%"
"11/16/2007","24.4787","24.5252","24.5579","24.4694","","-0.09%"
"11/15/2007","24.5010","24.4930","24.5341","24.4367","","0.14%"
"11/14/2007","24.4675","24.5378","24.5423","24.4207","","-0.29%"
"11/13/2007","24.5398","24.5987","24.6134","24.5104","","-0.19%"
"11/12/2007","24.5857","24.4663","24.6095","24.4614","","0.47%"
"11/09/2007","24.4705","24.4729","24.5081","24.3937","","0.02%"
"11/08/2007","24.4647","24.4971","24.5200","24.4447","","-0.04%"
"11/07/2007","24.4750","24.5812","24.5844","24.4116","","-0.44%"
"11/06/2007","24.5842","24.6607","24.6725","24.5630","","-0.25%"
"11/05/2007","24.6461","24.6169","24.6870","24.6076","","0.14%"
"11/02/2007","24.6125","24.6925","24.7107","24.6049","","-0.24%"
"11/01/2007","24.6719","24.6530","24.7300","24.6402","","0.02%"
"10/31/2007","24.6670","24.6890","24.7158","24.6508","","-0.08%"
"10/30/2007","24.6860","24.6972","24.7540","24.6823","","-0.05%"
"10/29/2007","24.6984","24.7068","24.7420","24.6829","","-0.14%"
"10/26/2007","24.7335","24.8043","24.8165","24.7238","","-0.33%"
"10/25/2007","24.8159","24.8562","24.8848","24.7808","","-0.25%"
"10/24/2007","24.8792","24.8617","24.9286","24.8543","","0.01%"
"10/23/2007","24.8755","24.9347","24.9530","24.8443","","-0.33%"
"10/22/2007","24.9573","24.8575","24.9953","24.7890","","0.43%"
"10/19/2007","24.8510","24.8292","24.8925","24.7953","","0.12%"
"10/18/2007","24.8204","24.8985","24.9081","24.8065","","-0.39%"
"10/17/2007","24.9174","24.9331","24.9460","24.8745","","-0.07%"
"10/16/2007","24.9358","24.8948","24.9595","24.8745","","0.16%"
"10/15/2007","24.8960","24.9230","24.9430","24.8648","","-0.10%"
"10/12/2007","24.9210","24.9107","24.9478","24.8905","","0.14%"
"10/11/2007","24.8860","24.9595","24.9680","24.8675","","-0.31%"
"10/10/2007","24.9623","24.9966","25.0070","24.9258","","-0.24%"
"10/09/2007","25.0216","25.0466","25.0830","24.9984","","-0.14%"
"10/08/2007","25.0569","24.9599","25.0617","24.9478","","0.38%"
"10/05/2007","24.9614","24.9721","25.0640","24.9385","","-0.08%"
"10/04/2007","24.9810","25.0091","25.0367","24.9565","","-0.01%"
"10/03/2007","24.9831","24.9529","25.0060","24.9038","","0.15%"
"10/02/2007","24.9459","24.8618","24.9654","24.8561","","0.33%"
"10/01/2007","24.8638","24.8428","24.9026","24.8349","","0.05%"
"09/28/2007","24.8516","24.9602","24.9654","24.8489","","-0.43%"
"09/27/2007","24.9586","24.9805","24.9885","24.9176","","-0.10%"
"09/26/2007","24.9832","24.9665","24.9976","24.9415","","0.10%"
"09/25/2007","24.9590","25.0240","25.0565","24.9515","","-0.22%"
"09/24/2007","25.0150","25.0560","25.0801","24.9841","","-0.15%"
"09/21/2007","25.0530","25.0830","25.0935","25.0313","","-0.05%"
"09/20/2007","25.0650","25.1815","25.1845","25.0412","","-0.43%"
"09/19/2007","25.1740","25.2452","25.2655","25.1610","","-0.62%"
"09/18/2007","25.3316","25.3358","25.3777","25.3200","","-0.03%"
"09/17/2007","25.3394","25.3404","25.3557","25.3036","","0.00%"
"09/14/2007","25.3405","25.3760","25.3862","25.3126","","-0.06%"
